vsm	_stem	roo	10	PE	0.018867924528301886	0.01818181818181818	0.017857142857142856	0.017241379310344827	0.015384615384615385	0.0136986301369863	0.013333333333333334	
bm	_stem	roo	10	PE	0.019230769230769232	0.018867924528301886	0.017543859649122806	0.016666666666666666	0.015625	0.014285714285714285	0.013888888888888888	
lsa	_stem	roo	10	PE	0.0196078431372549	0.0196078431372549	0.0196078431372549	0.0196078431372549	0.017857142857142856	0.01694915254237288	0.01694915254237288	
jsm	_stem	roo	10	PE	0.01639344262295082	0.016129032258064516	0.016129032258064516	0.015873015873015872	0.015625	0.016129032258064516	0.015384615384615385	
vsm	_stem	roo	104	ST	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
bm	_stem	roo	104	ST	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
lsa	_stem	roo	104	ST	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
jsm	_stem	roo	104	ST	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.125	0.125	0.125	
vsm	_stem	roo	106	PE	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
bm	_stem	roo	106	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa	_stem	roo	106	PE	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.14285714285714285	0.14285714285714285	
jsm	_stem	roo	106	PE	0.2	0.2	0.2	0.2	0.2	0.16666666666666666	0.25	
vsm	_stem	roo	116	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
bm	_stem	roo	116	PE	1.0	1.0	1.0	1.0	1.0	0.5	0.5	
lsa	_stem	roo	116	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
jsm	_stem	roo	116	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
vsm	_stem	roo	122	PE	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07142857142857142	0.07142857142857142	
bm	_stem	roo	122	PE	0.125	0.125	0.125	0.125	0.125	0.125	0.1111111111111111	
lsa	_stem	roo	122	PE	0.04	0.04	0.04	0.04	0.04	0.04	0.04	
jsm	_stem	roo	122	PE	0.05	0.05	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.058823529411764705	
vsm	_stem	roo	123	PE	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
bm	_stem	roo	123	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa	_stem	roo	123	PE	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.06666666666666667	
jsm	_stem	roo	123	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
vsm	_stem	roo	124	PE	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.25	
bm	_stem	roo	124	PE	1.0	1.0	1.0	1.0	1.0	0.5	0.3333333333333333	
lsa	_stem	roo	124	PE	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	
jsm	_stem	roo	124	PE	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.0625	0.0625	0.06666666666666667	0.0625	
vsm	_stem	roo	134	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
bm	_stem	roo	134	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa	_stem	roo	134	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
jsm	_stem	roo	134	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
vsm	_stem	roo	136	PE	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
bm	_stem	roo	136	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa	_stem	roo	136	PE	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
jsm	_stem	roo	136	PE	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
vsm	_stem	roo	141	NL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
bm	_stem	roo	141	NL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa	_stem	roo	141	NL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
jsm	_stem	roo	141	NL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
vsm	_stem	roo	142	PE	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	
bm	_stem	roo	142	PE	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	
lsa	_stem	roo	142	PE	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	
jsm	_stem	roo	142	PE	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
vsm	_stem	roo	143	PE	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
bm	_stem	roo	143	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa	_stem	roo	143	PE	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
jsm	_stem	roo	143	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
vsm	_stem	roo	145	PE	0.02631578947368421	0.02631578947368421	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.024390243902439025	0.024390243902439025	
bm	_stem	roo	145	PE	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1	0.1	
lsa	_stem	roo	145	PE	0.02702702702702703	0.02702702702702703	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.025	0.025	
jsm	_stem	roo	145	PE	0.016666666666666666	0.016666666666666666	0.01639344262295082	0.01639344262295082	0.01639344262295082	0.01639344262295082	0.01639344262295082	
vsm	_stem	roo	153	ST	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	
bm	_stem	roo	153	ST	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	
lsa	_stem	roo	153	ST	0.030303030303030304	0.030303030303030304	0.030303030303030304	0.030303030303030304	0.030303030303030304	0.030303030303030304	0.030303030303030304	
jsm	_stem	roo	153	ST	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.05263157894736842	
vsm	_stem	roo	156	PE	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	
bm	_stem	roo	156	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa	_stem	roo	156	PE	0.07692307692307693	0.07692307692307693	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.08333333333333333	
jsm	_stem	roo	156	PE	0.16666666666666666	0.16666666666666666	0.25	0.25	0.25	0.25	0.2	
vsm	_stem	roo	161	PE	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	
bm	_stem	roo	161	PE	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	
lsa	_stem	roo	161	PE	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	
jsm	_stem	roo	161	PE	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	
vsm	_stem	roo	162	PE	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.05263157894736842	
bm	_stem	roo	162	PE	0.022222222222222223	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.02127659574468085	0.02040816326530612	
lsa	_stem	roo	162	PE	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02564102564102564	
jsm	_stem	roo	162	PE	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.09090909090909091	0.08333333333333333	
vsm	_stem	roo	171	NL	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.16666666666666666	0.16666666666666666	
bm	_stem	roo	171	NL	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
lsa	_stem	roo	171	NL	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
jsm	_stem	roo	171	NL	0.16666666666666666	0.16666666666666666	0.14285714285714285	0.14285714285714285	0.16666666666666666	0.16666666666666666	0.16666666666666666	
vsm	_stem	roo	172	PE	0.5	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	
bm	_stem	roo	172	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa	_stem	roo	172	PE	0.14285714285714285	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.07142857142857142	
jsm	_stem	roo	172	PE	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.25	
vsm	_stem	roo	184	PE	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	
bm	_stem	roo	184	PE	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
lsa	_stem	roo	184	PE	0.00819672131147541	0.00819672131147541	0.00819672131147541	0.00819672131147541	0.00819672131147541	0.00819672131147541	0.00819672131147541	
jsm	_stem	roo	184	PE	0.015151515151515152	0.014925373134328358	0.014925373134328358	0.014925373134328358	0.015151515151515152	0.015384615384615385	0.016129032258064516	
vsm	_stem	roo	186	NL	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05263157894736842	
bm	_stem	roo	186	NL	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
lsa	_stem	roo	186	NL	0.01098901098901099	0.01098901098901099	0.01098901098901099	0.01098901098901099	0.01098901098901099	0.011627906976744186	0.011494252873563218	
jsm	_stem	roo	186	NL	0.016666666666666666	0.01694915254237288	0.017241379310344827	0.017543859649122806	0.017543859649122806	0.01694915254237288	0.017543859649122806	
vsm	_stem	roo	187	NL	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05263157894736842	0.05	0.05	0.043478260869565216	
bm	_stem	roo	187	NL	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.07142857142857142	0.0625	0.045454545454545456	0.038461538461538464	
lsa	_stem	roo	187	NL	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.07692307692307693	
jsm	_stem	roo	187	NL	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.0625	0.06666666666666667	0.06666666666666667	0.058823529411764705	
vsm	_stem	roo	19	PE	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.25	0.25	
bm	_stem	roo	19	PE	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
lsa	_stem	roo	19	PE	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	
jsm	_stem	roo	19	PE	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
vsm	_stem	roo	190	PE	0.030303030303030304	0.05555555555555555	0.08333333333333333	0.125	0.1111111111111111	0.1111111111111111	0.1111111111111111	
bm	_stem	roo	190	PE	0.5	1.0	0.5	1.0	1.0	1.0	1.0	
lsa	_stem	roo	190	PE	0.02127659574468085	0.05	0.08333333333333333	0.09090909090909091	0.09090909090909091	0.1	0.1	
jsm	_stem	roo	190	PE	0.03125	0.1	1.0	1.0	1.0	1.0	1.0	
vsm	_stem	roo	192	ST	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.02702702702702703	
bm	_stem	roo	192	ST	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	
lsa	_stem	roo	192	ST	0.02040816326530612	0.02040816326530612	0.02040816326530612	0.02040816326530612	0.02040816326530612	0.02040816326530612	0.02040816326530612	
jsm	_stem	roo	192	ST	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.043478260869565216	0.043478260869565216	
vsm	_stem	roo	194	PE	0.02702702702702703	0.02631578947368421	0.027777777777777776	0.027777777777777776	0.02702702702702703	0.02631578947368421	0.02631578947368421	
bm	_stem	roo	194	PE	0.05	0.05	0.058823529411764705	0.058823529411764705	0.058823529411764705	0.07692307692307693	0.07692307692307693	
lsa	_stem	roo	194	PE	0.02040816326530612	0.02040816326530612	0.022222222222222223	0.022222222222222223	0.0196078431372549	0.0196078431372549	0.0196078431372549	
jsm	_stem	roo	194	PE	0.01282051282051282	0.0136986301369863	0.02040816326530612	0.02040816326530612	0.017241379310344827	0.017241379310344827	0.017241379310344827	
vsm	_stem	roo	2	ST	0.02127659574468085	0.02127659574468085	0.02127659574468085	0.02127659574468085	0.021739130434782608	0.02127659574468085	0.02127659574468085	
bm	_stem	roo	2	ST	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	
lsa	_stem	roo	2	ST	0.004149377593360996	0.004149377593360996	0.004149377593360996	0.004149377593360996	0.004149377593360996	0.004132231404958678	0.00411522633744856	
jsm	_stem	roo	2	ST	0.011904761904761904	0.011904761904761904	0.012048192771084338	0.012048192771084338	0.012048192771084338	0.011904761904761904	0.012048192771084338	
vsm	_stem	roo	203	PE	0.012987012987012988	0.012987012987012988	0.012987012987012988	0.012987012987012988	0.012987012987012988	0.012987012987012988	0.01282051282051282	
bm	_stem	roo	203	PE	0.019230769230769232	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.020833333333333332	0.020833333333333332	0.02040816326530612	
lsa	_stem	roo	203	PE	0.01020408163265306	0.010638297872340425	0.010638297872340425	0.010638297872340425	0.010416666666666666	0.010416666666666666	0.010416666666666666	
jsm	_stem	roo	203	PE	0.010526315789473684	0.010638297872340425	0.010638297872340425	0.010638297872340425	0.010526315789473684	0.010526315789473684	0.010752688172043012	
