vsm		roo	10	PE	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.034482758620689655	
bm		roo	10	PE	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	
lsa		roo	10	PE	0.05	0.05	0.05	0.05	0.05	0.05	0.05	
jsm		roo	10	PE	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	0.037037037037037035	
vsm		roo	104	ST	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
bm		roo	104	ST	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
lsa		roo	104	ST	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
jsm		roo	104	ST	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	
vsm		roo	106	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
bm		roo	106	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa		roo	106	PE	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	
jsm		roo	106	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
vsm		roo	116	PE	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
bm		roo	116	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa		roo	116	PE	0.25	0.25	0.25	0.25	0.25	0.25	0.25	
jsm		roo	116	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
vsm		roo	122	PE	0.058823529411764705	0.058823529411764705	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.07692307692307693	
bm		roo	122	PE	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	
lsa		roo	122	PE	0.019230769230769232	0.019230769230769232	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.021739130434782608	
jsm		roo	122	PE	0.03225806451612903	0.03225806451612903	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.038461538461538464	
vsm		roo	123	PE	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
bm		roo	123	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa		roo	123	PE	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	
jsm		roo	123	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
vsm		roo	124	PE	0.2	0.2	0.2	0.2	0.2	0.2	0.2	
bm		roo	124	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
lsa		roo	124	PE	0.01818181818181818	0.01818181818181818	0.01818181818181818	0.01818181818181818	0.01818181818181818	0.01818181818181818	0.01818181818181818	
jsm		roo	124	PE	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.038461538461538464	0.038461538461538464	
vsm		roo	134	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
bm		roo	134	PE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
